ClimateKG_Author_ID,QID,Item_URL,Batch,Action
AU0517,Q5448,http://localhost:8080/wiki/Item:Q5448,Duplicate,DELETE
AU0518,Q4516,http://localhost:8080/wiki/Item:Q4516,Original,KEEP
AU0518,Q5449,http://localhost:8080/wiki/Item:Q5449,Duplicate,DELETE
AU0519,Q4517,http://localhost:8080/wiki/Item:Q4517,Original,KEEP
AU0519,Q5450,http://localhost:8080/wiki/Item:Q5450,Duplicate,DELETE
AU0520,Q4518,http://localhost:8080/wiki/Item:Q4518,Original,KEEP
AU0520,Q5451,http://localhost:8080/wiki/Item:Q5451,Duplicate,DELETE
AU0521,Q4519,http://localhost:8080/wiki/Item:Q4519,Original,KEEP
AU0521,Q5452,http://localhost:8080/wiki/Item:Q5452,Duplicate,DELETE
AU0522,Q4520,http://localhost:8080/wiki/Item:Q4520,Original,KEEP
AU0522,Q5453,http://localhost:8080/wiki/Item:Q5453,Duplicate,DELETE
AU0523,Q4521,http://localhost:8080/wiki/Item:Q4521,Original,KEEP
AU0523,Q5454,http://localhost:8080/wiki/Item:Q5454,Duplicate,DELETE
AU0524,Q4522,http://localhost:8080/wiki/Item:Q4522,Original,KEEP
AU0524,Q5455,http://localhost:8080/wiki/Item:Q5455,Duplicate,DELETE
AU0525,Q4523,http://localhost:8080/wiki/Item:Q4523,Original,KEEP
AU0525,Q5456,http://localhost:8080/wiki/Item:Q5456,Duplicate,DELETE
AU0526,Q4524,http://localhost:8080/wiki/Item:Q4524,Original,KEEP
AU0526,Q5457,http://localhost:8080/wiki/Item:Q5457,Duplicate,DELETE
AU0527,Q4525,http://localhost:8080/wiki/Item:Q4525,Original,KEEP
AU0527,Q5458,http://localhost:8080/wiki/Item:Q5458,Duplicate,DELETE
AU0528,Q4526,http://localhost:8080/wiki/Item:Q4526,Original,KEEP
AU0528,Q5459,http://localhost:8080/wiki/Item:Q5459,Duplicate,DELETE
AU0529,Q4527,http://localhost:8080/wiki/Item:Q4527,Original,KEEP
AU0529,Q5460,http://localhost:8080/wiki/Item:Q5460,Duplicate,DELETE
AU0530,Q4528,http://localhost:8080/wiki/Item:Q4528,Original,KEEP
AU0530,Q5461,http://localhost:8080/wiki/Item:Q5461,Duplicate,DELETE
AU0531,Q4529,http://localhost:8080/wiki/Item:Q4529,Original,KEEP
AU0531,Q5462,http://localhost:8080/wiki/Item:Q5462,Duplicate,DELETE
AU0532,Q4530,http://localhost:8080/wiki/Item:Q4530,Original,KEEP
AU0532,Q5463,http://localhost:8080/wiki/Item:Q5463,Duplicate,DELETE
AU0533,Q4531,http://localhost:8080/wiki/Item:Q4531,Original,KEEP
AU0533,Q5464,http://localhost:8080/wiki/Item:Q5464,Duplicate,DELETE
AU0534,Q4532,http://localhost:8080/wiki/Item:Q4532,Original,KEEP
AU0534,Q5465,http://localhost:8080/wiki/Item:Q5465,Duplicate,DELETE
AU0535,Q4533,http://localhost:8080/wiki/Item:Q4533,Original,KEEP
AU0535,Q5466,http://localhost:8080/wiki/Item:Q5466,Duplicate,DELETE
AU0536,Q4534,http://localhost:8080/wiki/Item:Q4534,Original,KEEP
AU0536,Q5467,http://localhost:8080/wiki/Item:Q5467,Duplicate,DELETE
AU0537,Q4535,http://localhost:8080/wiki/Item:Q4535,Original,KEEP
AU0537,Q5468,http://localhost:8080/wiki/Item:Q5468,Duplicate,DELETE
AU0538,Q4536,http://localhost:8080/wiki/Item:Q4536,Original,KEEP
AU0538,Q5469,http://localhost:8080/wiki/Item:Q5469,Duplicate,DELETE
AU0539,Q4537,http://localhost:8080/wiki/Item:Q4537,Original,KEEP
AU0539,Q5470,http://localhost:8080/wiki/Item:Q5470,Duplicate,DELETE
AU0540,Q4538,http://localhost:8080/wiki/Item:Q4538,Original,KEEP
AU0540,Q5471,http://localhost:8080/wiki/Item:Q5471,Duplicate,DELETE
AU0541,Q4539,http://localhost:8080/wiki/Item:Q4539,Original,KEEP
AU0541,Q5472,http://localhost:8080/wiki/Item:Q5472,Duplicate,DELETE
AU0542,Q4540,http://localhost:8080/wiki/Item:Q4540,Original,KEEP
AU0542,Q5473,http://localhost:8080/wiki/Item:Q5473,Duplicate,DELETE
AU0543,Q4541,http://localhost:8080/wiki/Item:Q4541,Original,KEEP
AU0543,Q5474,http://localhost:8080/wiki/Item:Q5474,Duplicate,DELETE
AU0544,Q4542,http://localhost:8080/wiki/Item:Q4542,Original,KEEP
AU0544,Q5475,http://localhost:8080/wiki/Item:Q5475,Duplicate,DELETE
AU0545,Q4543,http://localhost:8080/wiki/Item:Q4543,Original,KEEP
AU0545,Q5476,http://localhost:8080/wiki/Item:Q5476,Duplicate,DELETE
AU0546,Q4544,http://localhost:8080/wiki/Item:Q4544,Original,KEEP
AU0546,Q5477,http://localhost:8080/wiki/Item:Q5477,Duplicate,DELETE
AU0547,Q4545,http://localhost:8080/wiki/Item:Q4545,Original,KEEP
AU0547,Q5478,http://localhost:8080/wiki/Item:Q5478,Duplicate,DELETE
AU0548,Q4546,http://localhost:8080/wiki/Item:Q4546,Original,KEEP
AU0548,Q5479,http://localhost:8080/wiki/Item:Q5479,Duplicate,DELETE
AU0549,Q4547,http://localhost:8080/wiki/Item:Q4547,Original,KEEP
AU0549,Q5480,http://localhost:8080/wiki/Item:Q5480,Duplicate,DELETE
AU0550,Q4548,http://localhost:8080/wiki/Item:Q4548,Original,KEEP
AU0550,Q5481,http://localhost:8080/wiki/Item:Q5481,Duplicate,DELETE
AU0551,Q4549,http://localhost:8080/wiki/Item:Q4549,Original,KEEP
AU0551,Q5482,http://localhost:8080/wiki/Item:Q5482,Duplicate,DELETE
AU0552,Q4550,http://localhost:8080/wiki/Item:Q4550,Original,KEEP
AU0552,Q5483,http://localhost:8080/wiki/Item:Q5483,Duplicate,DELETE
AU0553,Q4551,http://localhost:8080/wiki/Item:Q4551,Original,KEEP
AU0553,Q5484,http://localhost:8080/wiki/Item:Q5484,Duplicate,DELETE
AU0554,Q4552,http://localhost:8080/wiki/Item:Q4552,Original,KEEP
AU0554,Q5485,http://localhost:8080/wiki/Item:Q5485,Duplicate,DELETE
AU0555,Q4553,http://localhost:8080/wiki/Item:Q4553,Original,KEEP
AU0555,Q5486,http://localhost:8080/wiki/Item:Q5486,Duplicate,DELETE
AU0556,Q4554,http://localhost:8080/wiki/Item:Q4554,Original,KEEP
AU0556,Q5487,http://localhost:8080/wiki/Item:Q5487,Duplicate,DELETE
AU0557,Q4555,http://localhost:8080/wiki/Item:Q4555,Original,KEEP
AU0557,Q5488,http://localhost:8080/wiki/Item:Q5488,Duplicate,DELETE
AU0558,Q4556,http://localhost:8080/wiki/Item:Q4556,Original,KEEP
AU0558,Q5489,http://localhost:8080/wiki/Item:Q5489,Duplicate,DELETE
AU0559,Q4557,http://localhost:8080/wiki/Item:Q4557,Original,KEEP
AU0559,Q5490,http://localhost:8080/wiki/Item:Q5490,Duplicate,DELETE
AU0560,Q4558,http://localhost:8080/wiki/Item:Q4558,Original,KEEP
AU0560,Q5491,http://localhost:8080/wiki/Item:Q5491,Duplicate,DELETE
AU0561,Q4559,http://localhost:8080/wiki/Item:Q4559,Original,KEEP
AU0561,Q5492,http://localhost:8080/wiki/Item:Q5492,Duplicate,DELETE
AU0562,Q4560,http://localhost:8080/wiki/Item:Q4560,Original,KEEP
AU0562,Q5493,http://localhost:8080/wiki/Item:Q5493,Duplicate,DELETE
AU0563,Q4561,http://localhost:8080/wiki/Item:Q4561,Original,KEEP
AU0563,Q5494,http://localhost:8080/wiki/Item:Q5494,Duplicate,DELETE
AU0564,Q4562,http://localhost:8080/wiki/Item:Q4562,Original,KEEP
AU0564,Q5495,http://localhost:8080/wiki/Item:Q5495,Duplicate,DELETE
AU0565,Q4563,http://localhost:8080/wiki/Item:Q4563,Original,KEEP
AU0565,Q5496,http://localhost:8080/wiki/Item:Q5496,Duplicate,DELETE
AU0566,Q4564,http://localhost:8080/wiki/Item:Q4564,Original,KEEP
AU0566,Q5497,http://localhost:8080/wiki/Item:Q5497,Duplicate,DELETE
AU0567,Q4565,http://localhost:8080/wiki/Item:Q4565,Original,KEEP
AU0567,Q5498,http://localhost:8080/wiki/Item:Q5498,Duplicate,DELETE
AU0568,Q4566,http://localhost:8080/wiki/Item:Q4566,Original,KEEP
AU0568,Q5499,http://localhost:8080/wiki/Item:Q5499,Duplicate,DELETE
AU0569,Q4567,http://localhost:8080/wiki/Item:Q4567,Original,KEEP
AU0569,Q5500,http://localhost:8080/wiki/Item:Q5500,Duplicate,DELETE
AU0570,Q4568,http://localhost:8080/wiki/Item:Q4568,Original,KEEP
AU0570,Q5501,http://localhost:8080/wiki/Item:Q5501,Duplicate,DELETE
AU0571,Q4569,http://localhost:8080/wiki/Item:Q4569,Original,KEEP
AU0571,Q5502,http://localhost:8080/wiki/Item:Q5502,Duplicate,DELETE
AU0572,Q4570,http://localhost:8080/wiki/Item:Q4570,Original,KEEP
AU0572,Q5503,http://localhost:8080/wiki/Item:Q5503,Duplicate,DELETE
AU0573,Q4571,http://localhost:8080/wiki/Item:Q4571,Original,KEEP
AU0573,Q5504,http://localhost:8080/wiki/Item:Q5504,Duplicate,DELETE
AU0574,Q4572,http://localhost:8080/wiki/Item:Q4572,Original,KEEP
AU0574,Q5505,http://localhost:8080/wiki/Item:Q5505,Duplicate,DELETE
AU0575,Q4573,http://localhost:8080/wiki/Item:Q4573,Original,KEEP
AU0575,Q5506,http://localhost:8080/wiki/Item:Q5506,Duplicate,DELETE
AU0576,Q4574,http://localhost:8080/wiki/Item:Q4574,Original,KEEP
AU0576,Q5507,http://localhost:8080/wiki/Item:Q5507,Duplicate,DELETE
AU0577,Q4575,http://localhost:8080/wiki/Item:Q4575,Original,KEEP
AU0577,Q5508,http://localhost:8080/wiki/Item:Q5508,Duplicate,DELETE
AU0578,Q4576,http://localhost:8080/wiki/Item:Q4576,Original,KEEP
AU0578,Q5509,http://localhost:8080/wiki/Item:Q5509,Duplicate,DELETE
AU0579,Q4577,http://localhost:8080/wiki/Item:Q4577,Original,KEEP
AU0579,Q5510,http://localhost:8080/wiki/Item:Q5510,Duplicate,DELETE
AU0580,Q4578,http://localhost:8080/wiki/Item:Q4578,Original,KEEP
AU0580,Q5511,http://localhost:8080/wiki/Item:Q5511,Duplicate,DELETE
AU0581,Q4579,http://localhost:8080/wiki/Item:Q4579,Original,KEEP
AU0581,Q5512,http://localhost:8080/wiki/Item:Q5512,Duplicate,DELETE
AU0582,Q4580,http://localhost:8080/wiki/Item:Q4580,Original,KEEP
AU0582,Q5513,http://localhost:8080/wiki/Item:Q5513,Duplicate,DELETE
AU0583,Q4581,http://localhost:8080/wiki/Item:Q4581,Original,KEEP
AU0583,Q5514,http://localhost:8080/wiki/Item:Q5514,Duplicate,DELETE
AU0584,Q4582,http://localhost:8080/wiki/Item:Q4582,Original,KEEP
AU0584,Q5515,http://localhost:8080/wiki/Item:Q5515,Duplicate,DELETE
AU0585,Q4583,http://localhost:8080/wiki/Item:Q4583,Original,KEEP
AU0585,Q5516,http://localhost:8080/wiki/Item:Q5516,Duplicate,DELETE
AU0586,Q4584,http://localhost:8080/wiki/Item:Q4584,Original,KEEP
AU0586,Q5517,http://localhost:8080/wiki/Item:Q5517,Duplicate,DELETE
AU0587,Q4585,http://localhost:8080/wiki/Item:Q4585,Original,KEEP
AU0587,Q5518,http://localhost:8080/wiki/Item:Q5518,Duplicate,DELETE
AU0588,Q4586,http://localhost:8080/wiki/Item:Q4586,Original,KEEP
AU0588,Q5519,http://localhost:8080/wiki/Item:Q5519,Duplicate,DELETE
AU0589,Q4587,http://localhost:8080/wiki/Item:Q4587,Original,KEEP
AU0589,Q5520,http://localhost:8080/wiki/Item:Q5520,Duplicate,DELETE
AU0590,Q4588,http://localhost:8080/wiki/Item:Q4588,Original,KEEP
AU0590,Q5521,http://localhost:8080/wiki/Item:Q5521,Duplicate,DELETE
AU0591,Q4589,http://localhost:8080/wiki/Item:Q4589,Original,KEEP
AU0591,Q5522,http://localhost:8080/wiki/Item:Q5522,Duplicate,DELETE
AU0592,Q4590,http://localhost:8080/wiki/Item:Q4590,Original,KEEP
AU0592,Q5523,http://localhost:8080/wiki/Item:Q5523,Duplicate,DELETE
AU0593,Q4591,http://localhost:8080/wiki/Item:Q4591,Original,KEEP
AU0593,Q5524,http://localhost:8080/wiki/Item:Q5524,Duplicate,DELETE
AU0594,Q4592,http://localhost:8080/wiki/Item:Q4592,Original,KEEP
AU0594,Q5525,http://localhost:8080/wiki/Item:Q5525,Duplicate,DELETE
AU0595,Q4593,http://localhost:8080/wiki/Item:Q4593,Original,KEEP
AU0595,Q5526,http://localhost:8080/wiki/Item:Q5526,Duplicate,DELETE
AU0596,Q4594,http://localhost:8080/wiki/Item:Q4594,Original,KEEP
AU0596,Q5527,http://localhost:8080/wiki/Item:Q5527,Duplicate,DELETE
AU0597,Q4595,http://localhost:8080/wiki/Item:Q4595,Original,KEEP
AU0597,Q5528,http://localhost:8080/wiki/Item:Q5528,Duplicate,DELETE
AU0598,Q4596,http://localhost:8080/wiki/Item:Q4596,Original,KEEP
AU0598,Q5529,http://localhost:8080/wiki/Item:Q5529,Duplicate,DELETE
AU0599,Q4597,http://localhost:8080/wiki/Item:Q4597,Original,KEEP
AU0599,Q5530,http://localhost:8080/wiki/Item:Q5530,Duplicate,DELETE
AU0600,Q4598,http://localhost:8080/wiki/Item:Q4598,Original,KEEP
AU0600,Q5531,http://localhost:8080/wiki/Item:Q5531,Duplicate,DELETE
AU0601,Q4599,http://localhost:8080/wiki/Item:Q4599,Original,KEEP
AU0601,Q5532,http://localhost:8080/wiki/Item:Q5532,Duplicate,DELETE
AU0602,Q4600,http://localhost:8080/wiki/Item:Q4600,Original,KEEP
AU0602,Q5533,http://localhost:8080/wiki/Item:Q5533,Duplicate,DELETE
AU0603,Q4601,http://localhost:8080/wiki/Item:Q4601,Original,KEEP
AU0603,Q5534,http://localhost:8080/wiki/Item:Q5534,Duplicate,DELETE
AU0604,Q4602,http://localhost:8080/wiki/Item:Q4602,Original,KEEP
AU0604,Q5535,http://localhost:8080/wiki/Item:Q5535,Duplicate,DELETE
AU0605,Q4603,http://localhost:8080/wiki/Item:Q4603,Original,KEEP
AU0605,Q5536,http://localhost:8080/wiki/Item:Q5536,Duplicate,DELETE
AU0606,Q4604,http://localhost:8080/wiki/Item:Q4604,Original,KEEP
AU0606,Q5537,http://localhost:8080/wiki/Item:Q5537,Duplicate,DELETE
AU0607,Q4605,http://localhost:8080/wiki/Item:Q4605,Original,KEEP
AU0607,Q5538,http://localhost:8080/wiki/Item:Q5538,Duplicate,DELETE
AU0608,Q4606,http://localhost:8080/wiki/Item:Q4606,Original,KEEP
AU0608,Q5539,http://localhost:8080/wiki/Item:Q5539,Duplicate,DELETE
AU0609,Q4607,http://localhost:8080/wiki/Item:Q4607,Original,KEEP
AU0609,Q5540,http://localhost:8080/wiki/Item:Q5540,Duplicate,DELETE
AU0610,Q4608,http://localhost:8080/wiki/Item:Q4608,Original,KEEP
AU0610,Q5541,http://localhost:8080/wiki/Item:Q5541,Duplicate,DELETE
AU0611,Q4609,http://localhost:8080/wiki/Item:Q4609,Original,KEEP
AU0611,Q5542,http://localhost:8080/wiki/Item:Q5542,Duplicate,DELETE
AU0612,Q4610,http://localhost:8080/wiki/Item:Q4610,Original,KEEP
AU0612,Q5543,http://localhost:8080/wiki/Item:Q5543,Duplicate,DELETE
AU0613,Q4611,http://localhost:8080/wiki/Item:Q4611,Original,KEEP
AU0613,Q5544,http://localhost:8080/wiki/Item:Q5544,Duplicate,DELETE
AU0614,Q4612,http://localhost:8080/wiki/Item:Q4612,Original,KEEP
AU0614,Q5545,http://localhost:8080/wiki/Item:Q5545,Duplicate,DELETE
AU0615,Q4613,http://localhost:8080/wiki/Item:Q4613,Original,KEEP
AU0615,Q5546,http://localhost:8080/wiki/Item:Q5546,Duplicate,DELETE
AU0616,Q4614,http://localhost:8080/wiki/Item:Q4614,Original,KEEP
AU0616,Q5547,http://localhost:8080/wiki/Item:Q5547,Duplicate,DELETE
AU0617,Q4615,http://localhost:8080/wiki/Item:Q4615,Original,KEEP
AU0617,Q5548,http://localhost:8080/wiki/Item:Q5548,Duplicate,DELETE
AU0618,Q4616,http://localhost:8080/wiki/Item:Q4616,Original,KEEP
AU0618,Q5549,http://localhost:8080/wiki/Item:Q5549,Duplicate,DELETE
AU0619,Q4617,http://localhost:8080/wiki/Item:Q4617,Original,KEEP
AU0619,Q5550,http://localhost:8080/wiki/Item:Q5550,Duplicate,DELETE
AU0620,Q4618,http://localhost:8080/wiki/Item:Q4618,Original,KEEP
AU0620,Q5551,http://localhost:8080/wiki/Item:Q5551,Duplicate,DELETE
AU0621,Q4619,http://localhost:8080/wiki/Item:Q4619,Original,KEEP
AU0621,Q5552,http://localhost:8080/wiki/Item:Q5552,Duplicate,DELETE
AU0622,Q4620,http://localhost:8080/wiki/Item:Q4620,Original,KEEP
AU0622,Q5553,http://localhost:8080/wiki/Item:Q5553,Duplicate,DELETE
AU0623,Q4621,http://localhost:8080/wiki/Item:Q4621,Original,KEEP
AU0623,Q5554,http://localhost:8080/wiki/Item:Q5554,Duplicate,DELETE
AU0624,Q4622,http://localhost:8080/wiki/Item:Q4622,Original,KEEP
AU0624,Q5555,http://localhost:8080/wiki/Item:Q5555,Duplicate,DELETE
AU0625,Q4623,http://localhost:8080/wiki/Item:Q4623,Original,KEEP
AU0625,Q5556,http://localhost:8080/wiki/Item:Q5556,Duplicate,DELETE
AU0626,Q4624,http://localhost:8080/wiki/Item:Q4624,Original,KEEP
AU0626,Q5557,http://localhost:8080/wiki/Item:Q5557,Duplicate,DELETE
AU0627,Q4625,http://localhost:8080/wiki/Item:Q4625,Original,KEEP
AU0627,Q5558,http://localhost:8080/wiki/Item:Q5558,Duplicate,DELETE
AU0628,Q4626,http://localhost:8080/wiki/Item:Q4626,Original,KEEP
AU0628,Q5559,http://localhost:8080/wiki/Item:Q5559,Duplicate,DELETE
AU0629,Q4627,http://localhost:8080/wiki/Item:Q4627,Original,KEEP
AU0629,Q5560,http://localhost:8080/wiki/Item:Q5560,Duplicate,DELETE
AU0630,Q4628,http://localhost:8080/wiki/Item:Q4628,Original,KEEP
AU0630,Q5561,http://localhost:8080/wiki/Item:Q5561,Duplicate,DELETE
AU0631,Q4629,http://localhost:8080/wiki/Item:Q4629,Original,KEEP
AU0631,Q5562,http://localhost:8080/wiki/Item:Q5562,Duplicate,DELETE
AU0632,Q4630,http://localhost:8080/wiki/Item:Q4630,Original,KEEP
AU0632,Q5563,http://localhost:8080/wiki/Item:Q5563,Duplicate,DELETE
AU0633,Q4631,http://localhost:8080/wiki/Item:Q4631,Original,KEEP
AU0633,Q5564,http://localhost:8080/wiki/Item:Q5564,Duplicate,DELETE
AU0634,Q4632,http://localhost:8080/wiki/Item:Q4632,Original,KEEP
AU0634,Q5565,http://localhost:8080/wiki/Item:Q5565,Duplicate,DELETE
AU0635,Q4633,http://localhost:8080/wiki/Item:Q4633,Original,KEEP
AU0635,Q5566,http://localhost:8080/wiki/Item:Q5566,Duplicate,DELETE
AU0636,Q4634,http://localhost:8080/wiki/Item:Q4634,Original,KEEP
AU0636,Q5567,http://localhost:8080/wiki/Item:Q5567,Duplicate,DELETE
AU0637,Q4635,http://localhost:8080/wiki/Item:Q4635,Original,KEEP
AU0637,Q5568,http://localhost:8080/wiki/Item:Q5568,Duplicate,DELETE
AU0638,Q4636,http://localhost:8080/wiki/Item:Q4636,Original,KEEP
AU0638,Q5569,http://localhost:8080/wiki/Item:Q5569,Duplicate,DELETE
AU0639,Q4637,http://localhost:8080/wiki/Item:Q4637,Original,KEEP
AU0639,Q5570,http://localhost:8080/wiki/Item:Q5570,Duplicate,DELETE
AU0640,Q4638,http://localhost:8080/wiki/Item:Q4638,Original,KEEP
AU0640,Q5571,http://localhost:8080/wiki/Item:Q5571,Duplicate,DELETE
AU0641,Q4639,http://localhost:8080/wiki/Item:Q4639,Original,KEEP
AU0641,Q5572,http://localhost:8080/wiki/Item:Q5572,Duplicate,DELETE
AU0642,Q4640,http://localhost:8080/wiki/Item:Q4640,Original,KEEP
AU0642,Q5573,http://localhost:8080/wiki/Item:Q5573,Duplicate,DELETE
AU0643,Q4641,http://localhost:8080/wiki/Item:Q4641,Original,KEEP
AU0643,Q5574,http://localhost:8080/wiki/Item:Q5574,Duplicate,DELETE
AU0644,Q4642,http://localhost:8080/wiki/Item:Q4642,Original,KEEP
AU0644,Q5575,http://localhost:8080/wiki/Item:Q5575,Duplicate,DELETE
AU0645,Q4643,http://localhost:8080/wiki/Item:Q4643,Original,KEEP
AU0645,Q5576,http://localhost:8080/wiki/Item:Q5576,Duplicate,DELETE
AU0646,Q4644,http://localhost:8080/wiki/Item:Q4644,Original,KEEP
AU0646,Q5577,http://localhost:8080/wiki/Item:Q5577,Duplicate,DELETE
AU0647,Q4645,http://localhost:8080/wiki/Item:Q4645,Original,KEEP
AU0647,Q5578,http://localhost:8080/wiki/Item:Q5578,Duplicate,DELETE
AU0648,Q4646,http://localhost:8080/wiki/Item:Q4646,Original,KEEP
AU0648,Q5579,http://localhost:8080/wiki/Item:Q5579,Duplicate,DELETE
AU0649,Q4647,http://localhost:8080/wiki/Item:Q4647,Original,KEEP
AU0649,Q5580,http://localhost:8080/wiki/Item:Q5580,Duplicate,DELETE
AU0650,Q4648,http://localhost:8080/wiki/Item:Q4648,Original,KEEP
AU0650,Q5581,http://localhost:8080/wiki/Item:Q5581,Duplicate,DELETE
AU0651,Q4649,http://localhost:8080/wiki/Item:Q4649,Original,KEEP
AU0651,Q5582,http://localhost:8080/wiki/Item:Q5582,Duplicate,DELETE
AU0652,Q4650,http://localhost:8080/wiki/Item:Q4650,Original,KEEP
AU0652,Q5583,http://localhost:8080/wiki/Item:Q5583,Duplicate,DELETE
AU0653,Q4651,http://localhost:8080/wiki/Item:Q4651,Original,KEEP
AU0653,Q5584,http://localhost:8080/wiki/Item:Q5584,Duplicate,DELETE
AU0654,Q4652,http://localhost:8080/wiki/Item:Q4652,Original,KEEP
AU0654,Q5585,http://localhost:8080/wiki/Item:Q5585,Duplicate,DELETE
AU0655,Q4653,http://localhost:8080/wiki/Item:Q4653,Original,KEEP
AU0655,Q5586,http://localhost:8080/wiki/Item:Q5586,Duplicate,DELETE
AU0656,Q4654,http://localhost:8080/wiki/Item:Q4654,Original,KEEP
AU0656,Q5587,http://localhost:8080/wiki/Item:Q5587,Duplicate,DELETE
AU0657,Q4655,http://localhost:8080/wiki/Item:Q4655,Original,KEEP
AU0657,Q5588,http://localhost:8080/wiki/Item:Q5588,Duplicate,DELETE
AU0658,Q4656,http://localhost:8080/wiki/Item:Q4656,Original,KEEP
AU0658,Q5589,http://localhost:8080/wiki/Item:Q5589,Duplicate,DELETE
AU0659,Q4657,http://localhost:8080/wiki/Item:Q4657,Original,KEEP
AU0659,Q5590,http://localhost:8080/wiki/Item:Q5590,Duplicate,DELETE
AU0660,Q4658,http://localhost:8080/wiki/Item:Q4658,Original,KEEP
AU0660,Q5591,http://localhost:8080/wiki/Item:Q5591,Duplicate,DELETE
AU0661,Q4659,http://localhost:8080/wiki/Item:Q4659,Original,KEEP
AU0661,Q5592,http://localhost:8080/wiki/Item:Q5592,Duplicate,DELETE
AU0662,Q4660,http://localhost:8080/wiki/Item:Q4660,Original,KEEP
AU0662,Q5593,http://localhost:8080/wiki/Item:Q5593,Duplicate,DELETE
AU0663,Q4661,http://localhost:8080/wiki/Item:Q4661,Original,KEEP
AU0663,Q5594,http://localhost:8080/wiki/Item:Q5594,Duplicate,DELETE
AU0664,Q4662,http://localhost:8080/wiki/Item:Q4662,Original,KEEP
AU0664,Q5595,http://localhost:8080/wiki/Item:Q5595,Duplicate,DELETE
AU0665,Q4663,http://localhost:8080/wiki/Item:Q4663,Original,KEEP
AU0665,Q5596,http://localhost:8080/wiki/Item:Q5596,Duplicate,DELETE
AU0666,Q4664,http://localhost:8080/wiki/Item:Q4664,Original,KEEP
AU0666,Q5597,http://localhost:8080/wiki/Item:Q5597,Duplicate,DELETE
AU0667,Q4665,http://localhost:8080/wiki/Item:Q4665,Original,KEEP
AU0667,Q5598,http://localhost:8080/wiki/Item:Q5598,Duplicate,DELETE
AU0668,Q4666,http://localhost:8080/wiki/Item:Q4666,Original,KEEP
AU0668,Q5599,http://localhost:8080/wiki/Item:Q5599,Duplicate,DELETE
AU0669,Q4667,http://localhost:8080/wiki/Item:Q4667,Original,KEEP
AU0669,Q5600,http://localhost:8080/wiki/Item:Q5600,Duplicate,DELETE
AU0670,Q4668,http://localhost:8080/wiki/Item:Q4668,Original,KEEP
AU0670,Q5601,http://localhost:8080/wiki/Item:Q5601,Duplicate,DELETE
AU0671,Q4669,http://localhost:8080/wiki/Item:Q4669,Original,KEEP
AU0671,Q5602,http://localhost:8080/wiki/Item:Q5602,Duplicate,DELETE
AU0672,Q4670,http://localhost:8080/wiki/Item:Q4670,Original,KEEP
AU0672,Q5603,http://localhost:8080/wiki/Item:Q5603,Duplicate,DELETE
AU0673,Q4671,http://localhost:8080/wiki/Item:Q4671,Original,KEEP
AU0673,Q5604,http://localhost:8080/wiki/Item:Q5604,Duplicate,DELETE
AU0674,Q4672,http://localhost:8080/wiki/Item:Q4672,Original,KEEP
AU0674,Q5605,http://localhost:8080/wiki/Item:Q5605,Duplicate,DELETE
AU0675,Q4673,http://localhost:8080/wiki/Item:Q4673,Original,KEEP
AU0675,Q5606,http://localhost:8080/wiki/Item:Q5606,Duplicate,DELETE
AU0676,Q4674,http://localhost:8080/wiki/Item:Q4674,Original,KEEP
AU0676,Q5607,http://localhost:8080/wiki/Item:Q5607,Duplicate,DELETE
AU0677,Q4675,http://localhost:8080/wiki/Item:Q4675,Original,KEEP
AU0677,Q5608,http://localhost:8080/wiki/Item:Q5608,Duplicate,DELETE
AU0678,Q4676,http://localhost:8080/wiki/Item:Q4676,Original,KEEP
AU0678,Q5609,http://localhost:8080/wiki/Item:Q5609,Duplicate,DELETE
AU0679,Q4677,http://localhost:8080/wiki/Item:Q4677,Original,KEEP
AU0679,Q5610,http://localhost:8080/wiki/Item:Q5610,Duplicate,DELETE
AU0680,Q4678,http://localhost:8080/wiki/Item:Q4678,Original,KEEP
AU0680,Q5611,http://localhost:8080/wiki/Item:Q5611,Duplicate,DELETE
AU0681,Q4679,http://localhost:8080/wiki/Item:Q4679,Original,KEEP
AU0681,Q5612,http://localhost:8080/wiki/Item:Q5612,Duplicate,DELETE
AU0682,Q4680,http://localhost:8080/wiki/Item:Q4680,Original,KEEP
AU0682,Q5613,http://localhost:8080/wiki/Item:Q5613,Duplicate,DELETE
AU0683,Q4681,http://localhost:8080/wiki/Item:Q4681,Original,KEEP
AU0683,Q5614,http://localhost:8080/wiki/Item:Q5614,Duplicate,DELETE
AU0684,Q4682,http://localhost:8080/wiki/Item:Q4682,Original,KEEP
AU0684,Q5615,http://localhost:8080/wiki/Item:Q5615,Duplicate,DELETE
AU0685,Q4683,http://localhost:8080/wiki/Item:Q4683,Original,KEEP
AU0685,Q5616,http://localhost:8080/wiki/Item:Q5616,Duplicate,DELETE
AU0686,Q4684,http://localhost:8080/wiki/Item:Q4684,Original,KEEP
AU0686,Q5617,http://localhost:8080/wiki/Item:Q5617,Duplicate,DELETE
AU0687,Q4685,http://localhost:8080/wiki/Item:Q4685,Original,KEEP
AU0687,Q5618,http://localhost:8080/wiki/Item:Q5618,Duplicate,DELETE
AU0688,Q4686,http://localhost:8080/wiki/Item:Q4686,Original,KEEP
AU0688,Q5619,http://localhost:8080/wiki/Item:Q5619,Duplicate,DELETE
AU0689,Q4687,http://localhost:8080/wiki/Item:Q4687,Original,KEEP
